categoria,investigador,titulo_x,autores,anio,link_paper,link,titulo_paper,autores_paper,anio_paper,issn_paper,tipo,revista,titulo_y,detalle_libro,editorial,resumen,keywords,nombre,disciplina,especialidad,tema,texto_clasificacion,categoria_predicha
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/2000979,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2011.0,,Artículo,ANDES (pp. 73-97) CENTRO PROMOCIONAL DE LAS INVESTIGACIONES EN HISTORIA Y ANTROPOLOGÍA. UNIVERSIDAD NAC- DE SALTA. SALTA,¿PODER LOCAL VERSUS PODER REAL? CONFLICTOS ENTRE EL CABILDO DE CÓRDOBA Y EL GOBERNADOR DON JOAQUÍN ESPINOSA Y DÁVALOS,,CENTRO PROMOCIONAL DE LAS INVESTIGACIONES EN HISTORIA Y ANTROPOLOGÍA. UNIVERSIDAD NAC- DE SALTA. SALTA,Planteamos en el presente trabajo un estudio encarado desde una perspectiva de una nueva historia de las instituciones donde desde la asociación del análisis de red y la reflexión microhistórica se pretende analizar la estructura y funcionamiento del imperio español. De esta manera nos proponemos analizar el conflicto surgido entre los cabildantes de Córdoba y el gobernador Joaquín Espinosa y Dávalos a raíz de las elecciones capitul...,"cabildo, gobernador, redes, gobernabilidad","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/7802864,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2009.0,0716-2278,Artículo,Diálogo Andino (pp. 59-74) - ISSN 0716-2278 Universidad de Tarapacá. Departamento de Ciencias Históricas y Geográficas,"El Ramo de Bulas de la Santa Cruzada en el Tucumán colonial, Ramo de Bulas of the holy crusade in the colonial Tucuman",,Universidad de Tarapacá. Departamento de Ciencias Históricas y Geográficas,"El objetivo del presente trabajo es analizar la situación administrativa del Ramo de bulas de la Santa Cruzada en la segunda mitad del siglo XVIII y hacer hincapié sobre las irregularidades y conflictos que se producían a pesar de la reorganización borbónica. Lo interesante de este artículo reside en la importancia de poder analizar, en un espacio periférico como el del Tucumán, una instancia de la reformada administración donde la ...","ramo de bulas, tucumán, colonia","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/7802859,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2009.0,1666-6836,Artículo,"Anuario del Centro de Estudios Históricos ""Prof. Carlos Segreti"" (pp. 183-197) - ISSN 1666-6836 Centro de Estudios Históricos ""Prof. Carlos Segreti""","En lo más bajo de la administración colonial: guardas y receptores de la Real Hacienda. Salta, siglo XVIII",,"Centro de Estudios Históricos ""Prof. Carlos Segreti""",Con el presente trabajo aspiramos a colaborar con una comprensión profunda de la organización administrativa imperial a través del análisis de un ámbito local periférico como el de Salta. El estudio de sectores puntuales de la administración contextualizado en espacios locales como el que nos atañe contribuye a una comprensión más profunda de la organización imperial y a través de ella del Antiguo Régimen...,"administración, real hacienda, funcionarios, recaudación","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/7841706,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2008.0,0327-1676,Artículo,Andes (pp. 159-182) - ISSN 0327-1676 Universidad Nacional de Salta. Facultad de Humanidades. Centro Promocional de las Investigaciones en Historia y Antropología,Gabriel Güemes Montero: funcionario ilustrado y vecino respetable,,Universidad Nacional de Salta. Facultad de Humanidades. Centro Promocional de las Investigaciones en Historia y Antropología,"En el Antiguo Régimen más que con instituciones se gobernaba con hombres y las redes de relaciones eran un elemento fundamental de capital social y capacidad de acción que las personas podían movilizar en su favor. En el presente trabajo se pretende reflexionar sobre el funcionamiento administrativo del imperio español a través del análisis de un funcionario en particular: Gabriel Güemes Montero, enviado por la corona para servir como tesore...","redes, funcionario, parentesco","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/10553007,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,,2020.0,,Libro,,Configuraciones del poder entre la colonia y la república. Salta y el NOA en los Andes Meridionales,Configuraciones del poder entre la colonia y la república. Salta y el NOA en los Andes Meridionales,ICSOH,"El libro se propone estudiar los procesos de construcción del poder en diferentes dimensiones en un arco temporal que abarca desde la colonia hasta la consolidación de los estados republicanos a fines del siglo XIX. La posibilidad de pensar a Salta y la región circundante inserta en distintos marcos jurisdiccionales y con variables definiciones socio-históricas permitirá comprender las complejidades de la organización territorial y política, de l...","guerra, política, estado, poder","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/12577822,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2025.0,,Capítulo de Libro,,Magdalena Güemes: entre la historia y la ficción,Magdalena Güemes: entre la historia y la ficción,edhasa,El trabajo aborda la figura de Magdalena Güemes y su participación en el proceso revolucionario,"magdalena güemes, mujeres, revolución, historia","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/12772234,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2024.0,,Capítulo de Libro,,Salta en la segunda mitad del siglo XVIII: la política,Salta en la segunda mitad del siglo XVIII: la política,La Aparecida,El trabajo aborda la situación de Salta en la segunda mitad del siglo XVIII,"segunda mitad siglo xviii, política, instituciones, salta","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/12094963,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2022.0,,Capítulo de Libro,,La familia de Martín Miguel de Güemes,La familia de Martín Miguel de Güemes,Universidad de la Defensa Nacional/Universidad Nacional de Lanús,"En este trabajo retomaremos las figuras de Gabriel Güemes, Magdalena Goyechea y Magdalena Güemes, pero no para contribuir al enaltecimiento de padres y hermanos en tanto parientes del héroe gaucho, sino con el objetivo de analizar el contexto familiar y social del cual formó parte. La importancia de este análisis debe ser comprendida desde la vertebración específica del Antiguo Régimen, sociedad que se definía como un agregado de cuerpo...","familia, güemes, mujeres, antiguo régimen","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/12058250,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2020.0,,Capítulo de Libro,,"Gobierno y administración en el Tucumán, segunda mitad del siglo XVIII","Gobierno y administración en el Tucumán, segunda mitad del siglo XVIII",Milor,"Los viajes expedicionarios a América excedieron los recursos de la Corona de Castilla, por lo tanto, a quien realizaba por su cuenta y riesgo incursiones colonizadoras los reyes les transfirieron, amén de otras prerrogativas, importantes funciones de poder público. A pesar de esto, la Corona no dejó exclusivamente en manos privadas la administración del nuevo mundo y creó autoridades especiales para América. La colonización enfrentó...","administración, gobierno, siglo xviii, salta","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/1091788,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2011.0,,Capítulo de Libro,(pp. 335-361),Gabriel Güemes Montero. La historia de una familia,Gabriel Güemes Montero. La historia de una familia,Centro de Investigaciones Genealógicas de Salta,"En el trabajo se ilustra sobre la familia y la genalogía de Gabriel Güemes Montero, padre del general Martín Miguel de Güemes buceando en el linaje de esa familia oriunda de los valles de Santander, España y también en el de quien fue la mujer de Gabriel, doña Magdalena de Goyechea. Esta última descendiente de fundadores de la ciudad de Jujuy.","gabriel güemes, redes, familia","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/1965904,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2011.0,,Tesis,,BUROCRACIA Y SOCIEDAD COLONIAL. LAS REFORMAS BORBÓNICAS Y SU IMPACTO EN SALTA (1750-1810),,,"La acción política en el mundo del Antiguo Régimen tenía un aspecto esencialmente grupal. En primer lugar porque una buena parte de esta política tenía por objeto conseguir para sí mismo o para parientes y allegados puestos directivos en los cuerpos, sobre todo en aquellos que podían producir mayores beneficios, influencia social o dignidad. Incluso las acciones que pudieran parecer eminentemente individuales, como la búsqueda de fa...","redes, administración, funcionarios, conflictos","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"ARAMENDI, BARBARA MARISA",,,,bicyt.conicet.gov.ar/fichas/produccion/2676619,https://bicyt.conicet.gov.ar/fichas/p/barbara-marisa-aramendi,,"ARAMENDI, BARBARA MARISA",2010.0,,Tesis,,FUNCIONARIOS REALES Y SOCIEDAD COLONIAL. LAS REFORMAS BORBÓNICAS Y SU IMPACTO EN SALTA (1760-1810),,,"La tesis aborda la problemática relacionada a los funcionarios y su accionar en la Salta del XVIII. Sus redes relacionales, actuación, nivel de gobernabilidad y conflictos que enfrentaron en el contexto de las Reformas Borbónicas.","salta, funcionarios, reformas borbónicas, colonia","ARAMENDI, Barbara Marisa (INVESTIGADOR ADJUNTO)",,Historia de las instituciones,"Adhesiones políticas, familias y redes de relaciones de los representantes del rey en el Tucumán durante el proceso revolucionario",sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA","First characterization of beads and minerals from the pre-Columbian Calchaquí Valley, Northwestern Argentina","BECERRA, Maria Florencia., FREIRE ESPELETA, Eleonora., , , ",2025.0,bicyt.conicet.gov.ar/fichas/produccion/12485322,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"BECERRA, MARIA FLORENCIA, FREIRE ESPELETA, ELEONORA, REINOSO, MARIA ELBA, CASTELLANOS, MARIA CECILIA, WILLIAMS, VERONICA ISABEL",2025.0,2352-409X,Artículo,"Journal Archaelogical Science Reports, vol. 64 (pp. 1-8) - ISSN 2352-409X Elsevier","First characterization of beads and minerals from the pre-Columbian Calchaquí Valley, Northwestern Argentina",,Elsevier,"This paper presents the first characterization of bluish and green beads and mineral debris found in three sites of the Calchaquí Valley, Northwestern Argentina, dated from Late pre-Columbian times (10 to 16th centuries). Complementary techniques for identifying elemental composition and mineral species (SEM-EDS, X-ray diffraction, Raman Spectroscopy) showed that almost all the beads found in the sites were made of turquoise, while two of them were made of chrysocolla. Regarding the mine...","sem-eds-xrd, raman, copper ores, lapidary","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA","Fuentes materiales del siglo XVI-XVII en San Carlos, Salta, Argentina: La colección arqueológica Magdalena Herrera y su aporte a la historia local","CASTELLANOS, Maria Cecilia.",2024.0,bicyt.conicet.gov.ar/fichas/produccion/12487208,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA",2024.0,0327-1471,Artículo,"Cuadernos FHyCS-UNJU, vol. XXXI (pp. 53-82) - ISSN 0327-1471 Universidad Nacional de Jujuy; FHyCS-UNJU","Fuentes materiales del siglo XVI-XVII en San Carlos, Salta, Argentina: La colección arqueológica Magdalena Herrera y su aporte a la historia local",,Universidad Nacional de Jujuy; FHyCS-UNJU,"This paper presents the registration and analysis of a collection of ceramic, bone, and iron pieces recovered from a fortuitous ! nd in the center of the present town of San Carlos, province of Salta, in the year 2022. The collection was donated to the Jallpha Kalchaki Municipal Museum (San Carlos) and is currently known as the Magdalena Herrera (MH) Archaeological Collection. The investigation carried out on this collection allowed for its temporal and relative dating to the sixteenth and seve...","siglos xvi y xvii, colecciones arqueologicas, caspinchango, valle calchaqui","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA","Nuevo conjunto rupestre en las quebradas altas del valle Calchaquí (Barrancas, departamento Molinos, Salta, Argentina)","MARTEL, Alvaro Rodrigo., CASTELLANOS, Maria Cecilia., WILLIAMS, Veronica Isabel.",2024.0,bicyt.conicet.gov.ar/fichas/produccion/12233788,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"MARTEL, ALVARO RODRIGO, CASTELLANOS, MARIA CECILIA, WILLIAMS, VERONICA ISABEL",2024.0,0325-2221,Artículo,"Relaciones, vol. 49 (pp. 1-14) - ISSN 0325-2221 Sociedad Argentina de Antropología","Nuevo conjunto rupestre en las quebradas altas del valle Calchaquí (Barrancas, departamento Molinos, Salta, Argentina)",,Sociedad Argentina de Antropología,"En esta nota presentamos el sitio Huaicohuasi (HH), un alero localizado en la quebrada de Barrancas, paso natural que conecta las quebradas altas del Valle Calchaquí Medio con el salar de Ratones y la caldera del cerro Galán, en la puna catamarqueña. Huaicohuasi se ubica en la base de un farallón ignimbrítico y contiene numerosas representaciones rupestres que muestran una notable variabilidad técnica, morfológica, temática y cronol&oacute...","valle calchaqui, quebradas altas, procesos e interacciones sociales, cronologia relativa, arte rupestre","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",Cápsulas de otros tiempos: Análisis de contextos de entierro de adultos en el sector norte del valle de Lerma,"CASTELLANOS, Maria Cecilia.",2023.0,bicyt.conicet.gov.ar/fichas/produccion/11935845,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA",2023.0,0325-2221,Artículo,"Relaciones de la SAA, vol. 48 (pp. 198-217) - ISSN 0325-2221 Sociedad Argentina de Antropologia",Cápsulas de otros tiempos: Análisis de contextos de entierro de adultos en el sector norte del valle de Lerma,,Sociedad Argentina de Antropologia,"In this paper we present the analysis of four contexts of archaeological rescues carried out in the northern sector of the Lerma Valley (Salta), and that correspond to adult burial events in large vessels. This type of burial was common during the Late Period and the Inca Period. The rescues were carried out by personnel from the Salta Museum of Anthropology. The integration between the field data and the laboratory processing of the materials allowed the generation of new information on the fu...","practicas funerarias, metales, ceramica, periodos tardio e inca, inhumacion de adultos","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",EL SUR DE COLLASUYU: ABORDAJE TERRITORIAL ESPACIAL Y ANÁLISIS MÚLTIPLE DE MICROFÓSILES EN SEDIMENTOS DE SITIOS INCAS EN EL NOROESTE ARGENTINO,"CASTELLANOS, Maria Cecilia.",2023.0,bicyt.conicet.gov.ar/fichas/produccion/12169038,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA",2023.0,0077-6297,Artículo,"Ñawpa Pacha, vol. 44 (pp. 1-23) - ISSN 0077-6297 Institute of Andean Studies and Taylor & Francis",EL SUR DE COLLASUYU: ABORDAJE TERRITORIAL ESPACIAL Y ANÁLISIS MÚLTIPLE DE MICROFÓSILES EN SEDIMENTOS DE SITIOS INCAS EN EL NOROESTE ARGENTINO,,Institute of Andean Studies and Taylor & Francis,"En la región andina se ha registrado un tipo de estructuras arquitectónicas dadas a conocer como estructuras ortogonales o celdas, relacionadas con la presencia inca y que, al sur del Collasuyu (noroeste argentino) tienen una interesante representación.Dado que las investigaciones han sido expeditivas y/o superficiales, en este trabajo planteamos un nuevo abordaje metodológico, que incluye análisis múltiple de microfósiles y de sedi...","arqueologia del paisaje, inca, suelos, microfosiles, andes centro sur","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",Circuitos de interacción y evidencias materiales entre las quebradas altas del valle Calchaquí y la Puna (siglos X-XVI),"CASTELLANOS, Maria Cecilia., WILLIAMS, Veronica Isabel.",2023.0,bicyt.conicet.gov.ar/fichas/produccion/11935842,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA, WILLIAMS, VERONICA ISABEL",2023.0,,Artículo,"Relaciones de la SAA, vol. 48 (pp. 127-151) Sociedad Argentina de Antropologia",Circuitos de interacción y evidencias materiales entre las quebradas altas del valle Calchaquí y la Puna (siglos X-XVI),,Sociedad Argentina de Antropologia,"Historical, ethnographic and archaeological investigations show an intense interaction between the Calchaquíes valleys and the Puna, in northwestern Argentina, at least from the first millennium to the mid-twentieth century. On this occasion, the study of the links between these spaces during the 10th to 16th centuries is addressed, focusing on a set of materialities taken as indicators to build hypotheses about the link between the Calchaquíes valleys and the Puna, based on the c...","puna, vales calchaquies, interaccion, ceramica, materialidades","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",,", , ",,bicyt.conicet.gov.ar/fichas/produccion/11972619,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA, VILLEGAS, MARIA PAULA, WILLIAMS, VERONICA ISABEL",2022.0,2174-0178,Artículo,Americania (pp. 121-148) - ISSN 2174-0178 Universidad Pablo de Olavide de Sevilla,"Era la tierra doblada con que se peleó arriesgadamente Paisajes de guerra y resistencia indígena en Gualfín hacia mediados del siglo XVII (Valle Calchaquí, Gobernación del Tucumán)",,Universidad Pablo de Olavide de Sevilla,"Colonial narratives in the mid-17th century about the Calchaquí valley reveal a scenario of conflict. By October 1659, a group of soldiers led by Mercado and Villacorta entered Gualfín territory, resulting in one of the harshest occupations in the valley. In this paper, we compare the information about geography and landscapes contained in the written sources about the entry of the Spanish army and the information produced by archaeological investigations in the area. This dialogu...","gualfin, valle calchaqui, resistencia indigena","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",,,,bicyt.conicet.gov.ar/fichas/produccion/10689939,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA",2021.0,,Artículo,"Nuevo Mundo, Mundos Nuevos Mondes Américains",Presentacion Dossier Rebeliones y formas de resistencia indígena a la dominación colonial: perspectivas teóricas y análisis de casos (Siglos XVI-XVII),,Mondes Américains,No lleva resumen por ser la presentación de un Dossier temático,"resistencia, rebeliones indigenas, abordaje interdisciplinario","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",,,,bicyt.conicet.gov.ar/fichas/produccion/11984565,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA",2021.0,1626-0252,Artículo,"Nuevo Mundo, Mundos Nuevos, vol. 2021 (pp. 1-20) - ISSN 1626-0252 Mondes Américains",Las quebradas altas del valle Calchaquí como escenarios de resistencia indígena durante los siglos XVI-XVII: indicadores materiales y documentos como evidencias,,Mondes Américains,"In the crossing of material and written sources, it was intended to delineate the forms of resistance presented by the indigenous populations of the high gulch of the Calchaquí valley during the 16th and 17th centuries. Indications and indicators were worked, that allowed to (re) build territorialities and ways of inhabiting these high spaces through the interaction and continuity of pre-Hispanic practices that would have allowed these populations to participate and maintain networks of ...","resistencia, alianzas, calchaqui, quebradas altas","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",,,,bicyt.conicet.gov.ar/fichas/produccion/10689954,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA",2021.0,0716-2278,Artículo,"DIALOGO ANDINO, vol. 64 (pp. 17-19) - ISSN 0716-2278 Universidad de Tarapacá","Presentación dossier TUKMA: paisajes, textos, imágenes y materialidades (siglos XVI-XVIII)",,Universidad de Tarapacá,"No cuenta con resumen, ya que es la presentación de un Dossier.","siglos xvi- xviii, gobernacion del tucuman, simposio tukma, interdisciplinariedad","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",,,,bicyt.conicet.gov.ar/fichas/produccion/12012843,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA",2021.0,0716-2278,Artículo,"Dialogo Andino, vol. 64 (pp. 111-123) - ISSN 0716-2278 Universidad de Tarapacá",Sobre la provincia inca de Chicoana. Reflexiones y discusiones desde el cruce de fuentes,,Universidad de Tarapacá,"The expansion of Tawantinsuyu involved the annexation and establishment of new political-administrative jurisdictions. For the current Argentine territory, five provinces are suggested; one of them is Chicoana, a key point during the first Spanish advances towards the current Argentine northwest. Studies from fields of history and archaeology have offered various proposals on its location. In this work, we reflect on the Inca province of Chicoana by crossing written and material sources. It is ...","paisaje agricola y minero, provincia inca, chicoana","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",,,,bicyt.conicet.gov.ar/fichas/produccion/12032979,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA",2020.0,2545-6369,Artículo,"Revista del Museo de La Plata, vol. 5 (pp. 196-218) - ISSN 2545-6369 UNLP . Facultad de Ciencias Naturales y Museo","Vínculos y redes sociales en torno a colecciones de museos. Las colecciones arqueológicas del Museo Histórico del Norte (Salta), hacia mediados del siglo XX",,UNLP . Facultad de Ciencias Naturales y Museo,"This work analyzes the conformation of the archaeological collection of the Museo Histórico del Norte (Salta province). For this goal, the creation of the museum is reviewed in terms of the social and political context of the time at both local and national scales. The manner of acquisition of the collections during the initial moments of the institution is also referenced. The studies carried out on this archaeological collection provided information that allowed us to pre...","museos, salta, historia de colecciones, arqueologia","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
INVESTIGADOR,"CASTELLANOS, MARIA CECILIA",,", ",,bicyt.conicet.gov.ar/fichas/produccion/12032978,https://bicyt.conicet.gov.ar/fichas/p/maria-cecilia-castellanos,,"CASTELLANOS, MARIA CECILIA, BECERRA, MARIA FLORENCIA",2020.0,2545-6369,Artículo,"Revista del Museo de La Plata, vol. 5 (pp. 312-333) - ISSN 2545-6369 UNLP . Facultad de Ciencias Naturales y Museo","Los metales de la colección Zavaleta provenientes del departamento de Molinos, Salta, y su aporte al conocimiento de la secuencia de producción metalúrgica en las quebradas altas del Valle Calchaquí",,UNLP . Facultad de Ciencias Naturales y Museo,"This paper presents the study of metal objects from the collections deposited at Museo Etnográfico J. B. Ambrosetti (FFyL, Universidad de Buenos Aires) and Museo Arqueológico Eduardo Casanova (Tilcara) (FFyL, Universidad de Buenos Aires), gathered by Manuel Zavaleta in the late 19th century throughnon-systematic excavations in Tacuil, Molinos, Salta and other villages of the region such as Luracatao, Molinos and Colomé. This analysis also included information from objects c...","valle calchaqui medio, periodo tardío-inca, metalurgia, colecciones de museos","CASTELLANOS, Maria Cecilia (INVESTIGADOR ADJUNTO)",,Arqueología,Materialidades y memorias del territorio: arqueología y saberes locales bajo un proceso participativo en las quebradas altas del Valle Calchaquí,sin datos,Comunicaciones
